,date,location,text
10,2023-11-22T09:14:07.000Z,을지로 3가,📸밝은 을지로도 예쁘네요🧣장소 : 을지로3가 골목들-을지로는 항상 저녁 시간에만 갔던 것 같은데 오후에 가니까 또 다른 느낌이네요.주변을 돌아다니면서 모델과 함께해도 좋았을 것 같은 장소들이 눈에 띄었어요 + 흑백으로 아무 골목이나 찍었는데도 예쁘게 담기네요!
11,2023-12-06T05:19:20.000Z,을지로 3가,"⠀여름에서 가을삭제 ,바로 겨울🥶!⠀#봄 #여름 #겨울 #삼계절"
12,2024-01-02T20:39:48.000Z,을지로 3가,무슨 부귀영화를 누리겠다고....지금시간 새벽 5시38분!가즈아 하이원#하이원리조트 #시즌이짧다!! #전향어린이 #24년 첫라이딩
13,2024-01-02T14:04:26.000Z,을지로 3가,"손 끝에서 피어난 겨울 이야기 (2023)눈이 내릴 것만 같았던 날, 양 뺨과 코끝이 발갛게 돼서 웃고 있던 그녀의 미소를 보고있자니 차가운 공기를 빨간 목도리로 감싸 안는 것 같은 느낌이었달까🧣 창문에 옅게 겨울꽃이 피어난다 #filmwave #winterwonderland #sonyportraits"
14,2024-01-02T13:25:05.000Z,을지로 3가,Margaret Howell shearling vestSize : 2(가슴42/총장43)Condition : 10/10Fabric : lamb skin
15,2024-01-02T13:19:36.000Z,을지로 3가,오늘따라 그리운 을지로에서의 날들 -조용히 혼자 차나 커피를 마시던 시간에 목마른 요즘 👀🌟
16,2024-01-02T13:18:48.000Z,을지로 3가,Alexander wang bagSize : 24*16cmCondition : 8/10Fabric : lamb skin
17,2024-01-02T12:17:57.000Z,을지로 3가,새해 실감 안나는중 ᵒ̴̶̷̥́ ·̫ ᵒ̴̶̷̣̥̀#happynewyear2024
18,2024-01-02T12:02:34.000Z,을지로 3가,혜민당
19,2024-01-02T11:21:45.000Z,을지로 3가,이번컨셉 찢고 왔습니다😜✌🏻열장 꽉꽉 채워보기#스냅촬영 #모델 #컨셉사진
20,2024-01-02T11:12:59.000Z,을지로 3가,을지로에서 쌀국수가 먹고 싶을때 “벱비엣을지로본점”쌀국수가 동남아에서 먹었던 것만큼 맛있었다!!국물도 녹진하고 구수하고 해장되는 것처럼 시원했당짜조는 겉바속촉에 이렇게 맛있는 곳은 처음이여따!!을지로에서 점심먹을때 방문하기 좋은 곳😆
21,2024-01-02T08:54:43.000Z,을지로 3가,"-[티메뉴 2종]루이보스 빌베리와 캐리비안 칵테일이 새로운 티 메뉴로 들어왔습니다. 이 두 가지 티는 HOT/ICE 둘 다 가능하며, 달달하고 상큼한 맛이 특징이에요.새로 발행된 푸쉬타임즈를 읽으며 따뜻한 차 한 잔🍃어떠신가요?"
22,2024-01-02T05:46:19.000Z,을지로 3가,"-딸기 컵케이크2024년 상큼하게 시작해 보아요🍓🏷️카톡채널 ‘블루커피베이크’로 채널친구 추가후,양식 적어서 예약 부탁드려요 (계획된 수량 소진시 예약마감)🏷️채팅 예약 양식•성함:•연락처:•픽업날짜:•픽업시간:•종류/수량: 예시) 빅토리아 딸기체리 케이크 1개휘낭시에 5구세트 1개📍단독 포장하여 제공 가능해요. 📍재생종이봉투 필요없으시면 미리 말씀해주세요. 📍환경을 생각하는 BLU’s님들 사랑합니다😍🩵-BLU-"
23,2024-01-02T03:37:26.000Z,을지로 3가,맑은 눈의 광인📷 FUJIFILM X-T5 / XF 18-55mm F2.8-4 R LM OIS#fujifilm #fujifilmxt5 #xf1855 #후지피플#photography #photo#후지필름 #후지필름xt5 #필름시뮬레이션 #filmsimulation #후지필름_나의사진이야기#스냅 #스냅사진 #snap #snapshots #portrait#인물사진 #후지필름팔레트 #스튜디오촬영 #스튜디오모스비 #studiophotography #사진취미
24,2024-01-02T02:16:16.000Z,을지로 3가,❤️#일상스타그램 #좋아요그램 #고래사진관 #일상 #니콘 #필름카메라 #필름사진 #인물사진 #감성사진 #취미사진 #사진첩 #jh촬영회 #좋반 #사진계정맞팔 #사진계정소통 #맞팔 #팔로우반사 #nikon #fm2 #모즈비스튜디오
25,2024-01-01T14:52:03.000Z,을지로 3가,📍을지로 - 지유켄📍 메뉴- 중화소바- 마파두부- 야끼교자오픈할 때부터 가보고 싶었던 을지로 지유켄! 힙지로 명성에 걸맞게 메뉴들도 이색적이구요 ~ 가게 내부로 들어가면 진짜 일본에 온 듯한 느낌이 든다. 이 집 시그니처 메뉴인 중화소바 jmt 😋 근래 먹은 일본라멘 중 제일 맛있음. 김을 찢어서 면이랑 같이 먹으면 얼마나 맛있게요~ 마파두부는 강릉 초당순두부에 마라를 첨가한 듯한 독특한 맛. 근데 맛있다 ㅋㅋ 진짜 이색적인데 계속 먹게됨. 다음에 방문할 땐 완탕면과 차향을 먹어보겠어요.일식과 중식이 혼합된 이색적인 퓨전음식을 먹고싶다면 방문 추천드립니다.식사 끝나고 친절한 사장님이 새해라고 포춘쿠키를 주셔서 더 기분좋았음 😍📍총평: ⭐️⭐️⭐️⭐️ #을지로맛집 #힙지로핫플 #지유켄
26,2024-01-01T14:32:00.000Z,을지로 3가,나이 한살 반납이요 ㅋㅋ
27,2024-01-01T13:39:51.000Z,을지로 3가,
28,2024-01-01T10:24:03.000Z,을지로 3가,"한 해를 마무리해준 깨기 싫은 꿈 같았던 좋은 시간즐거운 음식, 공간, 서비스, 사람, 이야기에함께 하는 와인이 과분히 완벽하기까지 한 날 🍾#krug 170 상큼한 레몬 노즈에 크리스피한 버블에 상반되는 크리미한 텍스쳐, 산뜻 고소한 라이트한 버터 뉘앙스#domperignon 1995 힘은 많이 빠졌으나 달큰한 버터스카치, 꿀 달큰함에 아직은 받쳐주는 산도에 시간 지날 수록 진해지는 진득한 카라멜 코팅한 사과 #domaineleflaive #batardmontrachet 2011초반엔 닫힌 듯 오일에 갇힌 듯한 무거운 오크, 바닐라 노즈에 잔 브리딩하니 살아나는 민트, 백후추 같은 스파이시함과 생크림향유질감과 약간의 짭짤함 #jacquesfredericmugnier #musigny 2014이날의 최고, 두 시간 정도 병에서 브리딩  서브하자마자 노즈에 카시스, 정향, 흙, 낙엽, 꽃향기 어느 하나 자기주장 밀리지 않고 동시다발적으로 나는데 그 뒤로는 진하지만 과하지 않은 여유로운 장미향의 여운이 중심이 되어 뒤통수까지 꽉 찬다  바디는 맑은 물처럼 여리여리한데 은은한 타닌에 구조감은 또 짱짱해서 팔렛이 비지도 않고 마치 장미꽃잎 짓이긴 실크에 향이 감겨있는 듯한..   잔에 서브한 후 또 1-2시간 지나니 달달한 딸기잼향과 스모키함이 같이 남으며 변하는데 끝까지 입에서 안 비는 게 정말 놀라웠다.. #chateaumontrose #1990마찬가지로 병에서 2-3시간 브리딩. 게이미한 피냄새, 철분 같은 미네랄리티 아래로 민트, 담배, 약간의 축축한 장미향까지 스테이크에 페어링함이 너무 좋았던#eguigalcôterotie #laturque #1998 약간은 밀키하고 헤이지한 텍스쳐에 밀크초콜릿, 낙엽 뉘앙스와 산미 더운 점토 같은 느낌을 받았는데 석회질 토양이라고.. #petrus #2002 보르도의 끝(?) 페트뤼스, 표현력의 한계가 슬픈데 큰 체격에 검은 정장, 새하얀 셔츠, 포마드 바른 군더더기 없는 헤어에 차가운 눈동자, 시가를 문 저음의 장년 남성의 이미지  노즈부터 팔렛, 피니시까지 일관되게 차가운 기운의 감초, 다크초콜릿, 후추, 페퍼민트의 스파이스함이 묵직하게 진동하는 느낌..뮈니에 꼭 다시 만나요.. #와인 #와인스타그램 #페트뤼스 #뮈니에 #크룩 #돔페리뇽 #이기갈라투르크 #샤토몽로즈 #부르고뉴 #샴페인 #와인모임 #재를린테이블 #행복 #감사합니다 #2024"
29,2024-01-01T09:30:58.000Z,을지로 3가,을지로 카페 : 공간갑#을지로3가 #을지로3가카페 #공간갑 #공간갑시그니처라떼 #애플크럼블
30,2024-01-01T08:59:57.000Z,,@165CM 이상인 사람이 낙곱새쏘기👀뜨끈뜨끈 녹진함 미쳐버린거로 쏴주기용^^⠀대창폭탄 제대로 맞아버린 진짜 소주도둑스낙곱새;; 먹어도 먹어도 질리지않는 얼큰한국물과 오동통 대창+탱글 새우+실한 낙지조만간 냄비가 터질 것 같은 푸짐함이에용!!⠀🐘을지다래🐘서울 중구 충무로5길 25-1 1층
31,2024-01-01T08:30:53.000Z,을지로 3가,"龍- 조금 강한 느낌이지만, 새해 첫 사진은 기개있는 걸로 올리고 싶었어요. 올해도 씩씩하게 해볼테니까 다들 응원해주세요. 모두 사랑합니당!! 새해복 많이 받으세요.- 콴작가님의 금손으로 작업했으니 당연한거지만 판박이로 붙인건데 제법 그럴 듯해서 놀랐습니다. 지금 제 팔은 깨끗하지만 마음 속에 짧게 함께했던 용 가지고 살게요.ㅋㅋ⠀📷: @kwan_ryugwanvilla103 ⠀⠀⠀⠀#용의해 #새해인사 #청룡의해"
32,2024-01-01T08:07:43.000Z,을지로 3가,2023~2024🙏
33,2024-01-01T07:56:50.000Z,을지로 3가,韓国ドラマ「ヴィンチェンツォ」に使われたクムガプラザここで撮影してたのかぁ〜と、クムガプラザのオモロイ住人を思い出してまた観たくなったw#ヴィンチェンツォ#クムガプラザ#ソンジュンギ#乙支路3街#韓ドラ
34,2024-01-01T05:53:06.000Z,을지로 3가,Lunch time..🎞️ kodak ultramax400#kodak #kodakultramax400
35,2023-12-31T17:14:16.000Z,을지로 3가,옛날 생각 마이 나네. 말리애미에게 서울은 데이트 그 자체. 연애시절 매주마다 여기저기 구석구석 야무진 데이트코스로 대전촌년을 홀렸던 파워J말리아빠. 하나밖에 없는 아들박말리가 새해를 아빠엄마 없이 맞이하게 된 건 좀 아쉽게 되었지만 뭐 어쩌겠어. 달예이모가 다시다 팍팍 넣고 떡국 맛있게 끓여주겠지. 떡국 많이 먹고 1살 더 먹고 만나자아. 그리고 새해엔 우리 모두 더더더 행복하게 삽시다아. 모두모두 행복만 하세요💛
36,2023-12-31T15:44:18.000Z,을지로 3가,"#을지로맛집 #부장님댁불금 힙지로는 이렇게 핫할 줄이야...🔥을지로 직장러로써 불금 힙지로는 거의 가볼 일이 없다보니.. 웨이팅 천국인걸 잊고있었댜 🤣 지나다가 메뉴가 딱 땡겨서 들어간 곳인데 통골뱅이 전문으로 하는 곳인듯 했당.우린 갑오징어 떡볶이, 골뱅이삼합, 멸치칼국수 시켰는데 조온맛...❤️ 떡볶이는 생각보다 맵긴 했는데 안에 들어간 해산물들도 실하고 아쥬 맛있었음. 그리고 골뱅이삼합은 새로운 메뉴였는데 진쨔 너무 만족뀨,,,🥹애정하는 차장님들 덕분에 너뮤 행복했댜 히히"
37,2023-12-31T14:28:56.000Z,을지로 3가,..𝐆𝐨𝐨𝐝 𝐛𝐲𝐞 𝟐𝟎𝟐𝟑 !올해 4월 클래스를 시작으로12월까지 많은 팀과 함께했어요 ♡ᩚ덕분에 바쁘고 행복한 한 해 였습니다 !2024년에는 조금 더 다양한 클래스로맞이할 수 있도록 부지런히 준비해볼게요 ᵕ̈감사합니다𝐇𝐚𝐩𝐩𝐲 𝐧𝐞𝐰 𝐲𝐞𝐚𝐫 💌
38,2023-12-31T13:07:37.000Z,을지로 3가,꽤 끝내주는 연말을 보내고왔구나
39,2023-12-31T13:03:16.000Z,을지로 3가,-HAPPY NEW YEAR!올 한해 ‘블루커피베이크’를 찾아주신 여러분에게감사의 마음을 전합니다. 한분 한분 다 호명하기는 어렵지만돌이켜보면 정말 많은 단골 BLU’s (블루스)님들이 있는데요. 오픈하자마자 달려오시는 블루스님들베이글 나오자마자 쓸어가시는 블루스님들휘낭시에 다 담아가시는 블루스님들매일같이 오셔서 커피한잔 텀블러에 담아가시고 소소한 이야기 나누시는 블루스님들직원분들 단체로 데려오시고 항상 즐겁게 요즘 근황 물어보시는 블루스님들거래처 손님들 오시면 항상 같이 오셔서 저희 커피 맛있다며 소개해 주시는 블루스님들출근 도장 찍으며 다 채운 쿠폰은 기부해 달라고 따뜻한 마음 전해주시는 블루스님들그리고 을지로 프렌즈 이웃 여러분..그 외. 너무 많지만 저희 ’블루커피베이크‘를 사랑해 주시는 모든 분들에게 감사의 마음 전하고 싶습니다. “감사합니다.”내년에도 정성과 따뜻함으로 맞이하겠습니다. 모두 새해 복 많이 받으시고 행복하세요🩵
40,2023-12-31T12:56:20.000Z,을지로 3가,즐거웠다 2023!
41,2023-12-31T12:38:25.000Z,을지로 3가,"육회로만 폭탄을 만들어버리는 폭탄제작소!을지로에 폭탄제작소가 있다고 해서 방문했습니다.먹리버 픽 먹킷리스트! #움푹움푹은 육회를 가득 넣어 만든 터질듯한 김밥이 시그니처!그 외에도 여러가지 맛난 안주들 구경하러 함께 보시죠!#육회김밥이 뚱땡이 폭탄 김밥은 진짜 비주얼이 어마어마합니다.입안에서 폭탄이 터져도 행복할 비주얼이랄까요..?육회의 마블링을 보니 한우 투쁠 어딘가의 육회같은데?일단 한입 먹어보면 생각하는 식감과 완전 다른 새로운맛이 열립니다. 사르르 녹으면서도 씹는 맛과 김의 고소함바로 맥주한잔 해주는게 시원하니 맛난 하루가 되었습니다.서울 중구 인현동의 충무로에 오시면 움푹에 폭탄을 맛보러 오세요 :)[메뉴정보]🎈메뉴육회김밥 25,000트러플타마고김밥 25,000한우타다끼 27,000우 수육 24,000항정카츠 18,000스지전골 29,000두부전골 25,000고등어봉초밥 25,000🔵서울 중구 움푹🔵서울 중구 충무로4길 19-4 프린트시티 정면, 신우다이어리 옆 골목 안쪽🔵매일 17:00~02:00🔵Tel 010-7772-0735🔵불펌 및 크롤링 금지 ⓒ먹리버#먹리버_중구 #먹리버_을지로3가역"
42,2023-12-31T11:49:53.000Z,을지로 3가,よお-💛 벌써 2023년도 하루도 안남았네🥺 다들 마무리 잘 하고 있어?요오도 오늘 손님들과 함께 따듯한 연말 보내고 있어💛2023년 4월에 오픈해 12월까지 정말 많은 손님들이 방문해 줬어. 그 중에서도 하루에 절반은 재방문이라고 할 정도로 재방문이 엄청 많더라고? 그만큼 요오에서 위로를 많이 받았다는거겠지?💛 고마워어-😭이제는 선반 하나가 손님 선물로 가득찰 만큼 사랑도 받고 요오도 덕분에 위로를 많이 받았어. 요오가 사랑받은 만큼 2024년도도 더 맛있고 따듯한 요오가 되도록할게!하삐 뉴이어-💛💛💛
43,2023-12-31T08:39:14.000Z,,Rookie가 만든 Cookie🎶#연말 #새해복🧧#베이킹 #쿠키 #쿠키만들기#르뱅쿠키🍪 #녹차르뱅쿠키#내가만든쿠키나를위해구웠지✌🏻#신에게는아직13개의쿠키가남아있사옵니다
44,2023-12-31T08:14:27.000Z,을지로 3가,다들 연말 빡시게 보내고 있지요?! 2024년 새해복많이🙏🏻
45,2023-12-31T06:56:34.000Z,을지로 3가,"-플레인 휘낭시에 plain financier🏷️카톡채널 ‘블루커피베이크’로 채널친구 추가후,양식 적어서 예약 부탁드려요 (계획된 수량 소진시 예약마감)🏷️채팅 예약 양식•성함:•연락처:•픽업날짜:•픽업시간:•종류/수량: 예시) 빅토리아 딸기체리 케이크 1개휘낭시에 5구세트 1개📍단독 포장하여 제공 가능해요. 📍재생종이봉투 필요없으시면 미리 말씀해주세요. 📍환경을 생각하는 BLU’s님들 사랑합니다😍🩵-BLU-"
46,2023-12-31T06:20:20.000Z,을지로 3가,"Store | 르템플을지로 분위기에 걸맞는 빈티지한 외관의 문을 열고 들어가면 왠지 삐걱일듯한 짙은 우드 인테리어에 아늑하고 포근한 느낌의 빈티지하고 앤틱한 바가 펼쳐져있던 곳. 파스타 등 식사메뉴 혹은 안주와 함께 위스키, 칵테일, 와인 등 다양한 주류를 즐길 수 있으니 을지로 무드를 느껴보고 싶을 때 방문해보면 좋을 듯 하다.✔️ 서울시 중구 충무로7길 2 1층✔️ 매일 : 12:00~02:00 / 브레이크타임 : 15:00~16:30✔️ 참나물페스토파스타 : 22,000원  라구소스 타르트 플람베 : 29,000원  3가지 생치즈, 레몬, 버터 파스타 : 23,000원@someday_ki"
47,2023-12-31T03:21:42.000Z,,".을지로 콘부에서 점심 먹고 다녀온 문덕커피!내가 좋아하는 (블랙핑크 로제가 애정하는)파블로바를 파는 걸 보고 얼른 올라가서 자리를 잡았다.이곳은 빙수와 파블로바가 주력인 것 같아보였다.날이 너무 추워 바나나 파블로바와 커피를 주문했다.#바나나파블로바달콤한 초코와 바나나 사이로 시트의 바삭함이 인상적이다.바삭함 사이로 쫀득한 맛이 피어오르는데 중독적이다.커피와 먹으니 궁합이 너무 좋다.📍 문덕커피📌 중구 수표로 42-3📌 바나나 파블로바 15,000원 아메리카노 4,300원⏰ 영업시간 12:00 - 22:00#서울백돼지 #서울백돼지카페 #서울백돼지디저트 #서울백돼지을지로 #문덕커피"
48,2023-12-31T02:28:38.000Z,을지로 3가,"오늘도 아무쪼록 즐겨주세요. 도탑다를, 감사합니다."
49,2023-12-30T23:35:18.000Z,을지로 3가,生活如映畫🎦
50,2023-12-30T18:24:15.000Z,을지로 3가,"#을지로맨틱을지’로맨틱‘ 그 자체였던 사랑스러운 장소♡여기가 맞아,,?하며 허름해 보이는 간판과 계단을 지나문 하나만 열면 보이는 전혀 다른 빈티지하고 힙한 공간,펭귄이 그려진 귀여운 와인과 정갈하고 맛있었던 안주까지 완-벽.ᐟ 술이 술술 들어가는 분위기로 하몽 이후에 먹은 안주가 뭐였는지전혀 기억나지 않는다 헤ㅔ헤 맛있었던 것 같긴 해~ 아 참 사장님이 귀엽다고 해주셔서 기부니가 엄청 좋았다 희희오빠 회사 근처니까 나중에 꼭 또가야지:)✔️서울 중구 을지로 130-1 2층 201호✔️메뉴메론&하몽 ❤️❤️❤️❤️엘 하워드 리제르바 까베르네소비뇽 ❤️❤️❤️❤️✔️분위기 ❤️❤️❤️❤️✔️재방문 의사 ❤️❤️❤️❤️#을지로데이트 #을지로와인바 #을지로술집 #럽스타그램"
51,2023-12-30T16:19:55.000Z,을지로 3가,"Kenzo knitSize : L(어깨39/가슴45/총장 앞55, 뒤58)Condition : 7/10Fabric : wool"
52,2023-12-30T16:15:14.000Z,을지로 3가,Burberry shirtSize : 42(어깨42/가슴56/총장73)Condition : 6/10Fabric : cotton
53,2023-12-30T16:04:15.000Z,을지로 3가,"vivienne westwood x gloverall coatSize : S(어깨52/가슴50/총장79)Condition : 9/10Fabric : wool, leather"
54,2023-12-30T15:58:54.000Z,을지로 3가,adidas bagSize : 24*19cmCondition : 7/10Fabric : leather
55,2023-12-30T14:03:20.000Z,을지로 3가,
56,2023-12-30T13:15:07.000Z,을지로 3가,눈 오는날아파트 헬스장 뷰 #종묘 새해에는 운동 해야지
57,2023-12-30T13:13:01.000Z,을지로 3가,"#을지로작업실2023년에 늘어놓은 건 인간적으로 새해 전에 치우자 해서 갔는데, 작업실 가니까 왜이리 행복해..🤍 다 못하고 또 놀다왔네.음악을 크게 틀고 커피를 마시면서, 2024 다이어리를 개시하고, 종이 인센스를 태우고, 사부작거리다 왔다집안일과 밤비케어로 내 생활은 기억이 없는 2023년진짜 다 놀고 다 해봐서 결핍이 없어 성격이 좋다 소리까지 듣던 나인데, 나.. 결핍 생기겄어…. 진짜야.. 2024년은 좀 재미있길🙏🏼피곤하다 키위나 먹자#20231230#공간의힘#내작은을지로"
58,2023-12-30T11:26:51.000Z,을지로 3가,🛋️📑
59,2023-12-30T10:46:37.000Z,을지로 3가,그렇게 맛있다던디
60,2023-12-30T10:31:54.000Z,을지로 3가,10년지기랑 데이트ㅋ♥ ...#좋아요테러 #좋아요반사 #팔로우 #맞팔환영 #맞팔 #선팔하면맞팔 #선팔맞팔 #좋아요테러 #좋반 #좋아요 #좋아요반사 #팔로우 #맞팔환영 #맞팔해요 #선팔하면맞팔 #선팔 #follow4like #fff #followforfollowback #likeforlikes #like4follow #l4f #f4f #l4l #ootd #다렉 #韩国人 #留学生 #더블톤카페 #을지로카페
61,2023-12-30T09:46:48.000Z,을지로 3가,Je Ne Sais Quoi - ODD EYE CIRCLE...#🎬
62,2023-12-30T09:43:00.000Z,을지로 3가,을지로 #유리칸막이 시공입니다. #을지로 #페럼타워 #새해인사 #foldingdoors #글라스폴딩 #유리칸막이 #썬룸시공업체 #썬룸시공 #견적문의 #썬룸 #sunroom
63,2023-12-30T09:07:27.000Z,을지로 3가,"-사랑하는 사람들과 따뜻한 연말 보내세요🩵🏷️카톡채널 ‘블루커피베이크’로 채널친구 추가후,양식 적어서 예약 부탁드려요 (계획된 수량 소진시 예약마감)🏷️채팅 예약 양식•성함:•연락처:•픽업날짜:•픽업시간:•종류/수량: 예시) 빅토리아 딸기체리 케이크 1개휘낭시에 선물박스(5구) 1개📍단독 포장하여 제공 가능해요. 📍재생종이봉투 필요없으시면 미리 말씀해주세요. 📍환경을 생각하는 BLU’s님들 사랑합니다😍🩵-BLU-"
64,2023-12-30T07:33:07.000Z,,"ㅤㅤ ㅤ이미 유명해서 말이 더 필요없는 을지로 LP바 #평균율 🍸🍷🍾언제, 누구와 가도 참 좋은 곳😌특히 연말연초에 잘 어울리는 분위기✨🍸평균율📍충무로4길 3 올디스 타코 건물 2층🪄#Negative Cinestill800 Green"
65,2023-12-30T05:57:28.000Z,을지로 3가,눈이 많이 와서 화이트 프로필 올리기❄️
66,2023-12-30T03:23:02.000Z,을지로 3가,"🛍 을지로 마인띵스 제로띵스 제로웨이스트샵 아기자기 소품샵📌위치 : 서울 중구 수표로 32-1 2,3층📌영업시간 : 월-토12 : 00 - 19 : 30  일 12 :00 - 18 : 00📌주차 : X💡2층에 있는 마인띵스, 3층에 있는 제로웨이스트샵 제로띵스 이야기 해볼께요~💡마인띵스 (2층)마인띵스 벽면에는 엽서 스티커 등등 귀여운 포인트가 있는 소품들 많았습니다.자그마한 웃음포인트와 안정적인 그림이 대부분 이었습니다.💙쎄알리스_은방울 도어벨입니다.벨소리가 쨍하고 않고 은은해서 듣기 좋았어요~컬러도 제가 좋아하는 조합이라 예쁘던걸요~ 💡제로띵스 (3층)제로띵스는 낭비되고 버려지는것들을 최소화하는 친환경 제로웨이스트샵입니다.제로띵스는 제로웨이스트샵치고 의미보단 좀더 예쁜제품들이 많았어요~천연고무 라텍스 장갑과 우리에게 지구에게 이로운 섬유라는 삼베로 만든 수세미 제품제로띵스에는 리필스테이션이 있습니다. (세탁세제, 주방세제, 가루세제 3종)그럼 을지로에서 아기자기 소품샵과 환경을 생각하는 제로웨이스트샵 같이 볼수 있는곳 추천할께요!..........#제로띵스 #마인띵스 #을지로소품샵 #을지로제로웨이스트샵"
67,2023-12-30T03:19:24.000Z,을지로 3가,2023빠이
68,2023-12-30T03:05:47.000Z,,🤍 Happy New Year<A Prayer in Mind> 2024.01.01~01.20디아트플랜트 요갤러리#강준영작가 @junyoung_kang27#김은영작가 @kimeunyoung.kr#김지영클라라작가 @lara_house#윤병운작가 @byungwoon_yoon #현대미술 #유화 #디아트플랜트요갤러리 #을지로전시 #명동전시
69,2023-12-30T02:17:55.000Z,을지로 3가,❤️ Coming Soon_Jo Gallery<A Prayer in Mind> 2024.01.01~01.20디아트플랜트 요갤러리#강준영작가 KangJunYoung #HowToBeHero #1975 #현대미술 #반타블랙 #디아트플랜트요갤러리 #을지로전시 #명동전시
70,2023-12-30T02:13:09.000Z,을지로 3가,❤️ Coming Soon_Jo Gallery<A Prayer in Mind> 2024.01.01~01.20디아트플랜트 요갤러리#김은영작가 #품 #사랑초이야기 #Poom #현대미술 #콘테 #디아트플랜트요갤러리 #을지로전시 #명동전시
71,2023-12-30T02:05:18.000Z,을지로 3가,❤️ Coming Soon_Jo Gallery<A Prayer in Mind> 2024.01.01~01.20디아트플랜트 요갤러리#김지영 #김지영클라라 #SilentNightHolyNight #성미술 #디아트플랜트요갤러리 #을지로전시 #명동전시
